snyk_id,vulnerability type,ecosystem,package,security release,repository_url,possible release note,possible changelogs,link,is_doc,list of sources (separated by semicolon),source,snyk version wrong listed,is_fix,How is the fix mentioned? (initial codes); separated by semicolon,fix_pattern,is_uc,is_br,how the breaking change is mentioned? (initial codes); separated by semicolon,breaking_pattern,Additional Comments,row
SNYK-PHP-MAGENTOCOMMUNITYEDITION-458996,Cross-site Request Forgery (CSRF),Composer,magento/community-edition,2.1.18,https://github.com/magento/magento2,https://github.com/magento/magento2/releases/tag/2.1.18,https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/adminhtml/templates/tab/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/email/change_email_and_password.html ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/email/change_email.html ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/templates/form/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Integration/view/adminhtml/templates/integration/tokens_exchange.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Newsletter/view/frontend/templates/form/register/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Sales/view/adminhtml/templates/order/view/history.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Sales/view/adminhtml/templates/order/view/tab/history.phtml ; https://github.com,https://snyk.io/vuln/SNYK-PHP-MAGENTOCOMMUNITYEDITION-458996,,,,,,,vulnerability description;fix reference;advisory reference;affected version listed,,n,,,,302
SNYK-PHP-MAGENTOCOMMUNITYEDITION-458996,Cross-site Request Forgery (CSRF),Composer,magento/community-edition,2.2.9,https://github.com/magento/magento2,https://github.com/magento/magento2/releases/tag/2.2.9,https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/adminhtml/templates/tab/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/email/change_email_and_password.html ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/email/change_email.html ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/templates/form/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Integration/view/adminhtml/templates/integration/tokens_exchange.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Newsletter/view/frontend/templates/form/register/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Sales/view/adminhtml/templates/order/view/history.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Sales/view/adminhtml/templates/order/view/tab/history.phtml ; https://github.com,https://snyk.io/vuln/SNYK-PHP-MAGENTOCOMMUNITYEDITION-458996,y,https://devdocs.magento.com/guides/v2.2/release-notes/ReleaseNotes2.2.9EE.html,homepage announcement,,y,security; vuln type,security notice;vulnerability description;fix reference;advisory reference;affected version listed,y,n,,,,303
SNYK-PHP-MAGENTOCOMMUNITYEDITION-458996,Cross-site Request Forgery (CSRF),Composer,magento/community-edition,2.3.2,https://github.com/magento/magento2,https://github.com/magento/magento2/releases/tag/2.3.2,https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/adminhtml/templates/tab/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/email/change_email_and_password.html ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/email/change_email.html ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/templates/form/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Integration/view/adminhtml/templates/integration/tokens_exchange.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Newsletter/view/frontend/templates/form/register/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Sales/view/adminhtml/templates/order/view/history.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Sales/view/adminhtml/templates/order/view/tab/history.phtml ; https://github.com,https://snyk.io/vuln/SNYK-PHP-MAGENTOCOMMUNITYEDITION-458996,y,https://devdocs.magento.com/guides/v2.3/release-notes/ReleaseNotes2.3.2Commerce.html,homepage announcement,,y,security; vuln type,security notice;vulnerability description;fix reference;advisory reference;affected version listed,y,n,,,,304
SNYK-PHP-MAGENTOCOMMUNITYEDITION-473097,Cross-site Scripting (XSS),Composer,magento/community-edition,2.2.10,https://github.com/magento/magento2,https://github.com/magento/magento2/releases/tag/2.2.10,https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/adminhtml/templates/tab/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/email/change_email_and_password.html ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/email/change_email.html ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/templates/form/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Integration/view/adminhtml/templates/integration/tokens_exchange.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Newsletter/view/frontend/templates/form/register/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Sales/view/adminhtml/templates/order/view/history.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Sales/view/adminhtml/templates/order/view/tab/history.phtml ; https://github.com,https://snyk.io/vuln/SNYK-PHP-MAGENTOCOMMUNITYEDITION-473097,y,https://devdocs.magento.com/guides/v2.3/release-notes/ReleaseNotes2.3.2Commerce.html,homepage announcement,,y,security; vuln type,security notice;vulnerability description;fix reference;advisory reference;affected version listed,y,n,,,,305
SNYK-PHP-MEDIAWIKICORE-1019378,Information Disclosure,Composer,mediawiki/core,1.31.4,https://github.com/wikimedia/mediawiki,not found through script,https://github.com/wikimedia/mediawiki/blob/master/HISTORY ; https://github.com/wikimedia/mediawiki/blob/master/resources/lib/jquery.cookie/CHANGELOG.md ; https://github.com/wikimedia/mediawiki/blob/master/resources/lib/moment/CHANGELOG.md ; https://github.com/wikimedia/mediawiki/blob/master/resources/lib/oojs-router/History.md ; https://github.com/wikimedia/mediawiki/blob/master/resources/lib/ooui/History.md ; https://github.com/wikimedia/mediawiki/blob/master/tests/selenium/wdio-mediawiki/CHANGELOG.md,https://snyk.io/vuln/SNYK-PHP-MEDIAWIKICORE-1019378,,,changelog,,y,security mention; summary fix,security notice;fix reference,y,n,,,,313
SNYK-PHP-MEDIAWIKICORE-1019378,Information Disclosure,Composer,mediawiki/core,1.32.4,https://github.com/wikimedia/mediawiki,not found through script,https://github.com/wikimedia/mediawiki/blob/master/HISTORY ; https://github.com/wikimedia/mediawiki/blob/master/resources/lib/jquery.cookie/CHANGELOG.md ; https://github.com/wikimedia/mediawiki/blob/master/resources/lib/moment/CHANGELOG.md ; https://github.com/wikimedia/mediawiki/blob/master/resources/lib/oojs-router/History.md ; https://github.com/wikimedia/mediawiki/blob/master/resources/lib/ooui/History.md ; https://github.com/wikimedia/mediawiki/blob/master/tests/selenium/wdio-mediawiki/CHANGELOG.md,https://snyk.io/vuln/SNYK-PHP-MEDIAWIKICORE-1019378,,,changelog,,y,security mention; summary fix,security notice;fix reference,y,n,,,,314
SNYK-PHP-MEDIAWIKICORE-1019378,Information Disclosure,Composer,mediawiki/core,1.33.1,https://github.com/wikimedia/mediawiki,not found through script,https://github.com/wikimedia/mediawiki/blob/master/HISTORY ; https://github.com/wikimedia/mediawiki/blob/master/resources/lib/jquery.cookie/CHANGELOG.md ; https://github.com/wikimedia/mediawiki/blob/master/resources/lib/moment/CHANGELOG.md ; https://github.com/wikimedia/mediawiki/blob/master/resources/lib/oojs-router/History.md ; https://github.com/wikimedia/mediawiki/blob/master/resources/lib/ooui/History.md ; https://github.com/wikimedia/mediawiki/blob/master/tests/selenium/wdio-mediawiki/CHANGELOG.md,https://snyk.io/vuln/SNYK-PHP-MEDIAWIKICORE-1019378,,,changelog,,y,security mention; summary fix,security notice;fix reference,y,n,,,,315
SNYK-PHP-NYSTUDIO107CRAFTSEOMATIC-568917,Server Side Template Injection (SSTI),Composer,nystudio107/craft-seomatic,3.3.0,https://github.com/nystudio107/craft-seomatic,https://github.com/nystudio107/craft-seomatic/releases/tag/3.3.0,https://github.com/nystudio107/craft-seomatic/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-PHP-NYSTUDIO107CRAFTSEOMATIC-568917,,github release note; changelog,changelog,,y,security header; risk explanation,security notice;vulnerability description;fix reference,y,n,,,critical marked later,316
SNYK-PHP-OCTOBEROCTOBER-1044029,Cross-site Scripting (XSS),Composer,october/october,1.0.469,https://github.com/octobercms/october,not found through script,https://github.com/octobercms/october/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-PHP-OCTOBEROCTOBER-1044029,,,homepage announcement,,y,security notice; risk explain,security notice;vulnerability description;fix reference,y,y,affected api listed; api change notice,breaking change notice;affected api listed,,317
SNYK-PHP-SILVERSTRIPEFRAMEWORK-546487,Cross-site Scripting (XSS),Composer,silverstripe/framework,3.5.2,https://github.com/silverstripe/silverstripe-framework,https://github.com/silverstripe/silverstripe-framework/releases/tag/3.5.2,https://github.com/silverstripe/silverstripe-framework/blob/master/docs/en/05_Contributing/04_Release_Process.md ; https://github.com/silverstripe/silverstripe-framework/blob/master/docs/en/05_Contributing/05_Making_A_SilverStripe_Core_Release.md,https://snyk.io/vuln/SNYK-PHP-SILVERSTRIPEFRAMEWORK-546487,y,,github release note,,y,security notice; vuln details,security notice;fix reference;vulnerability description,y,n,,,,321
SNYK-PHP-SILVERSTRIPEFRAMEWORK-546494,SQL Injection,Composer,silverstripe/framework,4.0.1,https://github.com/silverstripe/silverstripe-framework,https://github.com/silverstripe/silverstripe-framework/releases/tag/4.0.1,https://github.com/silverstripe/silverstripe-framework/blob/master/docs/en/05_Contributing/04_Release_Process.md ; https://github.com/silverstripe/silverstripe-framework/blob/master/docs/en/05_Contributing/05_Making_A_SilverStripe_Core_Release.md,https://snyk.io/vuln/SNYK-PHP-SILVERSTRIPEFRAMEWORK-546494,y,,changelog,,y,security notice; commit log; vuln type; advisory link,security notice;fix reference;affected version listed;vulnerability description;advisory reference,y,y,affected api listed; api change notice; commit,breaking change notice;affected api listed;code change reference,,324
SNYK-PHP-SILVERSTRIPEFRAMEWORK-546495,Privilege Escalation,Composer,silverstripe/framework,4.0.4,https://github.com/silverstripe/silverstripe-framework,not found through script,https://github.com/silverstripe/silverstripe-framework/blob/master/docs/en/05_Contributing/04_Release_Process.md ; https://github.com/silverstripe/silverstripe-framework/blob/master/docs/en/05_Contributing/05_Making_A_SilverStripe_Core_Release.md,https://snyk.io/vuln/SNYK-PHP-SILVERSTRIPEFRAMEWORK-546495,y,https://github.com/silverstripe/silverstripe-framework/blob/4/docs/en/04_Changelogs/4.0.4.md,changelog,,y,security notice; commit log; vuln type; advisory link,security notice;fix reference;affected version listed;vulnerability description;advisory reference,y,n,,,,327
SNYK-PHP-SILVERSTRIPEFRAMEWORK-546495,Privilege Escalation,Composer,silverstripe/framework,4.1.1,https://github.com/silverstripe/silverstripe-framework,not found through script,https://github.com/silverstripe/silverstripe-framework/blob/master/docs/en/05_Contributing/04_Release_Process.md ; https://github.com/silverstripe/silverstripe-framework/blob/master/docs/en/05_Contributing/05_Making_A_SilverStripe_Core_Release.md,https://snyk.io/vuln/SNYK-PHP-SILVERSTRIPEFRAMEWORK-546495,y,https://github.com/silverstripe/silverstripe-framework/blob/master/docs/en/04_Changelogs/4.1.1.md,changelog,,y,security notice; commit log; vuln type; advisory link,security notice;fix reference;affected version listed;vulnerability description;advisory reference,y,n,,,,328
SNYK-PHP-SMARTYSMARTY-1078282,Arbitrary Code Injection,Composer,smarty/smarty,3.1.39,https://github.com/smarty-php/smarty,https://github.com/smarty-php/smarty/releases/tag/v3.1.39,https://github.com/smarty-php/smarty/blob/master/CHANGELOG.md ; https://github.com/smarty-php/smarty/blob/master/COMPOSER_RELEASE_NOTES.txt ; https://github.com/smarty-php/smarty/blob/master/INHERITANCE_RELEASE_NOTES.txt,https://snyk.io/vuln/SNYK-PHP-SMARTYSMARTY-1078282,y,,changelog,,y,secuirty notice; cve mention; vuln type; exploit way,security notice;fix reference;vulnerability description;advisory reference;exploit;affected component listed,y,n,,,,330
SNYK-PHP-SPOONLIBRARY-1077070,Cross-site Scripting (XSS),Composer,spoon/library,3.2.8,https://github.com/forkcms/library,https://github.com/forkcms/library/releases/tag/3.2.8,https://github.com/forkcms/library/blob/master/spoon/CHANGELOG,https://snyk.io/vuln/SNYK-PHP-SPOONLIBRARY-1077070,y,,github release note,,y,vuln type; affected component; pr referenced,vulnerability description;fix reference;affected component listed,n,n,,,,331
SNYK-PHP-STUDIO42ELFINDER-73505,Information Exposure,Composer,studio-42/elfinder,2.1.45,https://github.com/Studio-42/elFinder,https://github.com/Studio-42/elFinder/releases/tag/2.1.45,https://github.com/Studio-42/elFinder/blob/master/Changelog,https://snyk.io/vuln/SNYK-PHP-STUDIO42ELFINDER-73505,y,,changelog,,y,security mention; cve mention; vuln type,security notice;vulnerability description;advisory reference;fix reference,y,n,,,,332
SNYK-PHP-SYLIUSRESOURCEBUNDLE-598865,Remote Code Execution (RCE),Composer,sylius/resource-bundle,1.3.14,https://github.com/Sylius/SyliusResourceBundle,https://github.com/Sylius/SyliusResourceBundle/releases/tag/v1.3.14,https://github.com/Sylius/SyliusResourceBundle/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-PHP-SYLIUSRESOURCEBUNDLE-598865,y,,changelog,,y,security mention; cve mention; vuln type; affected component,security notice;fix reference;affected version listed;vulnerability description;advisory reference;affected component listed,,n,,,,333
