snyk_id,vulnerability type,ecosystem,package,security release,repository,possible release note,possible changelogs,link,Is there a documentation source?,list of sources (separated by semicolon),main source,snyk version wrong listed,is the fix mentioned?,How is the fix mentioned? (initial codes); separated by semicolon,How is the fix mentioned? (final codes); separated by semicolon,is there unrelated change mentioned?,is breaking change mentioned?,how the breaking change is mentioned? (initial codes); separated by semicolon,how the breaking change is mentioned? (final codes); separated by semicolon,Additional Comments,Additional Resources
SNYK-PHP-MAGENTOCOMMUNITYEDITION-174071,Cross-site Scripting (XSS),Composer,magento/community-edition,2.3.1,https://github.com/magento/magento2,https://github.com/magento/magento2/releases/tag/2.3.1,https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/adminhtml/templates/tab/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/email/change_email_and_password.html ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/email/change_email.html ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/templates/form/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Integration/view/adminhtml/templates/integration/tokens_exchange.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Newsletter/view/frontend/templates/form/register/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Sales/view/adminhtml/templates/order/view/history.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Sales/view/adminhtml/templates/order/view/tab/history.phtml ; https://github.com,https://snyk.io/vuln/SNYK-PHP-MAGENTOCOMMUNITYEDITION-174071,Y,homepage release announcement,homepage announcement,,Y,vulnerability description; fix mentioned,fix reference; vulnerability description; affected versions listed,Y,N,,,,
SNYK-PHP-MAGENTOCOMMUNITYEDITION-174072,Cross-site Scripting (XSS),Composer,magento/community-edition,2.1.17,https://github.com/magento/magento2,https://github.com/magento/magento2/releases/tag/2.1.17,https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/adminhtml/templates/tab/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/email/change_email_and_password.html ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/email/change_email.html ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/templates/form/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Integration/view/adminhtml/templates/integration/tokens_exchange.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Newsletter/view/frontend/templates/form/register/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Sales/view/adminhtml/templates/order/view/history.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Sales/view/adminhtml/templates/order/view/tab/history.phtml ; https://github.com,https://snyk.io/vuln/SNYK-PHP-MAGENTOCOMMUNITYEDITION-174072,Y,homepage release announcement,homepage announcement,,Y,vulnerability description; fix mentioned,fix reference; vulnerability description; affected versions listed,Y,N,,,,
SNYK-PHP-MAGENTOCOMMUNITYEDITION-174072,Cross-site Scripting (XSS),Composer,magento/community-edition,2.2.8,https://github.com/magento/magento2,https://github.com/magento/magento2/releases/tag/2.2.8,https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/adminhtml/templates/tab/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/email/change_email_and_password.html ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/email/change_email.html ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/templates/form/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Integration/view/adminhtml/templates/integration/tokens_exchange.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Newsletter/view/frontend/templates/form/register/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Sales/view/adminhtml/templates/order/view/history.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Sales/view/adminhtml/templates/order/view/tab/history.phtml ; https://github.com,https://snyk.io/vuln/SNYK-PHP-MAGENTOCOMMUNITYEDITION-174072,Y,homepage release announcement,homepage announcement,,Y,vulnerability description; fix mentioned,fix reference; vulnerability description; affected versions listed,Y,N,,,,
SNYK-PHP-MAGENTOCOMMUNITYEDITION-174072,Cross-site Scripting (XSS),Composer,magento/community-edition,2.3.1,https://github.com/magento/magento2,https://github.com/magento/magento2/releases/tag/2.3.1,https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/adminhtml/templates/tab/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/email/change_email_and_password.html ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/email/change_email.html ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/templates/form/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Integration/view/adminhtml/templates/integration/tokens_exchange.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Newsletter/view/frontend/templates/form/register/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Sales/view/adminhtml/templates/order/view/history.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Sales/view/adminhtml/templates/order/view/tab/history.phtml ; https://github.com,https://snyk.io/vuln/SNYK-PHP-MAGENTOCOMMUNITYEDITION-174072,Y,homepage release announcement,homepage announcement,,Y,vulnerability description; fix mentioned,fix reference; vulnerability description; affected versions listed,Y,N,,,,
SNYK-PHP-MAGENTOCOMMUNITYEDITION-174079,Information Exposure,Composer,magento/community-edition,2.1.17,https://github.com/magento/magento2,https://github.com/magento/magento2/releases/tag/2.1.17,https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/adminhtml/templates/tab/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/email/change_email_and_password.html ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/email/change_email.html ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/templates/form/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Integration/view/adminhtml/templates/integration/tokens_exchange.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Newsletter/view/frontend/templates/form/register/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Sales/view/adminhtml/templates/order/view/history.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Sales/view/adminhtml/templates/order/view/tab/history.phtml ; https://github.com,https://snyk.io/vuln/SNYK-PHP-MAGENTOCOMMUNITYEDITION-174079,Y,homepage release announcement,homepage announcement,,Y,vulnerability description; fix mentioned,fix reference; vulnerability description; affected versions listed,Y,N,,,,
SNYK-PHP-MAGENTOCOMMUNITYEDITION-174079,Information Exposure,Composer,magento/community-edition,2.2.8,https://github.com/magento/magento2,https://github.com/magento/magento2/releases/tag/2.2.8,https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/adminhtml/templates/tab/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/email/change_email_and_password.html ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/email/change_email.html ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/templates/form/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Integration/view/adminhtml/templates/integration/tokens_exchange.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Newsletter/view/frontend/templates/form/register/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Sales/view/adminhtml/templates/order/view/history.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Sales/view/adminhtml/templates/order/view/tab/history.phtml ; https://github.com,https://snyk.io/vuln/SNYK-PHP-MAGENTOCOMMUNITYEDITION-174079,Y,homepage release announcement,homepage announcement,,Y,vulnerability description; fix mentioned,fix reference; vulnerability description; affected versions listed,Y,N,,,,
SNYK-PHP-MAGENTOCOMMUNITYEDITION-174079,Information Exposure,Composer,magento/community-edition,2.3.1,https://github.com/magento/magento2,https://github.com/magento/magento2/releases/tag/2.3.1,https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/adminhtml/templates/tab/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/email/change_email_and_password.html ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/email/change_email.html ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/templates/form/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Integration/view/adminhtml/templates/integration/tokens_exchange.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Newsletter/view/frontend/templates/form/register/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Sales/view/adminhtml/templates/order/view/history.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Sales/view/adminhtml/templates/order/view/tab/history.phtml ; https://github.com,https://snyk.io/vuln/SNYK-PHP-MAGENTOCOMMUNITYEDITION-174079,Y,homepage release announcement,homepage announcement,,Y,vulnerability description; fix mentioned,fix reference; vulnerability description; affected versions listed,Y,N,,,,
SNYK-PHP-MAGENTOCOMMUNITYEDITION-458969,Resource Injection,Composer,magento/community-edition,2.1.18,https://github.com/magento/magento2,https://github.com/magento/magento2/releases/tag/2.1.18,https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/adminhtml/templates/tab/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/email/change_email_and_password.html ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/email/change_email.html ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/templates/form/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Integration/view/adminhtml/templates/integration/tokens_exchange.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Newsletter/view/frontend/templates/form/register/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Sales/view/adminhtml/templates/order/view/history.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Sales/view/adminhtml/templates/order/view/tab/history.phtml ; https://github.com,https://snyk.io/vuln/SNYK-PHP-MAGENTOCOMMUNITYEDITION-458969,Y,homepage release announcement,homepage announcement,,Y,vulnerability description; fix mentioned; CVE referenced,fix reference; vulnerability description; advisory reference; affected versions listed,Y,N,,,,
SNYK-PHP-MAGENTOCOMMUNITYEDITION-458969,Resource Injection,Composer,magento/community-edition,2.2.9,https://github.com/magento/magento2,https://github.com/magento/magento2/releases/tag/2.2.9,https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/adminhtml/templates/tab/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/email/change_email_and_password.html ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/email/change_email.html ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/templates/form/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Integration/view/adminhtml/templates/integration/tokens_exchange.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Newsletter/view/frontend/templates/form/register/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Sales/view/adminhtml/templates/order/view/history.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Sales/view/adminhtml/templates/order/view/tab/history.phtml ; https://github.com,https://snyk.io/vuln/SNYK-PHP-MAGENTOCOMMUNITYEDITION-458969,Y,homepage release announcement,homepage announcement,,Y,vulnerability description; fix mentioned; CVE referenced,fix reference; vulnerability description; advisory reference; affected versions listed,Y,N,,,,
SNYK-PHP-MAGENTOCOMMUNITYEDITION-458969,Resource Injection,Composer,magento/community-edition,2.3.2,https://github.com/magento/magento2,https://github.com/magento/magento2/releases/tag/2.3.2,https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/adminhtml/templates/tab/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/email/change_email_and_password.html ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/email/change_email.html ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/templates/form/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Integration/view/adminhtml/templates/integration/tokens_exchange.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Newsletter/view/frontend/templates/form/register/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Sales/view/adminhtml/templates/order/view/history.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Sales/view/adminhtml/templates/order/view/tab/history.phtml ; https://github.com,https://snyk.io/vuln/SNYK-PHP-MAGENTOCOMMUNITYEDITION-458969,Y,homepage release announcement,homepage announcement,,Y,vulnerability description; fix mentioned; CVE referenced,fix reference; vulnerability description; advisory reference; affected versions listed,Y,N,,,,
SNYK-PHP-MAGENTOCOMMUNITYEDITION-458996,Cross-site Request Forgery (CSRF),Composer,magento/community-edition,2.1.18,https://github.com/magento/magento2,https://github.com/magento/magento2/releases/tag/2.1.18,https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/adminhtml/templates/tab/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/email/change_email_and_password.html ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/email/change_email.html ; https://github.com/magento/magento2/blob/master/app/code/Magento/Customer/view/frontend/templates/form/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Integration/view/adminhtml/templates/integration/tokens_exchange.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Newsletter/view/frontend/templates/form/register/newsletter.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Sales/view/adminhtml/templates/order/view/history.phtml ; https://github.com/magento/magento2/blob/master/app/code/Magento/Sales/view/adminhtml/templates/order/view/tab/history.phtml ; https://github.com,https://snyk.io/vuln/SNYK-PHP-MAGENTOCOMMUNITYEDITION-458996,Y,homepage release announcement,homepage announcement,,Y,vulnerability description; fix mentioned; CVE referenced,fix reference; vulnerability description; advisory reference; affected versions listed,Y,N,,,,
